xcc,ycc,ideg_cc,Wdeg_cc,sx,sy,rhoxy,sigx_68_deg,sigx_95_deg,sigx_997_deg,sigy_68_deg,sigy_95_deg,sigy_997_deg,sigi_68_deg,sigi_95_deg,sigi_997_deg,sigW_68_deg,sigW_95_deg,sigW_997_deg
-0.14559935836164598,0.13376899110657892,11.403679812604096,137.4248465382912,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14243719437982483,0.14240692321322482,11.619728767118579,135.00608897980848,0.0908879925349519,0.3280100587000795,-0.9316323431549892,7.886062263665353,12.854176080185574,18.046982725207062,29.68039028930947,53.40653374631328,,20.308701657276767,,,0.5562755158960044,,
-0.1395129163042089,0.1515261307700528,11.886341999550798,132.63634473266424,0.09587389975140594,0.44088234426551853,-0.9184126925121822,8.321671482575022,13.572465813481246,19.0741754881392,41.72460359975465,,,28.23485256418752,,,0.5065460645019328,,
-0.13375549894415345,0.16161907726478508,12.109964367630743,129.61106272289544,0.03742737411633722,0.3289721358480678,-0.509350854369845,3.238940380526508,5.256393307853673,7.3293950173294,29.77621486060632,53.63347555893413,,19.101104876646264,38.465497896805346,,0.4959318345337351,0.7046330282142605,
-0.12555382899515644,0.16906903936974235,12.156923853452994,126.59826992607135,0.03719541929602842,0.18672720841746357,0.7466822147677714,3.2188403798994654,5.223717092687231,7.2837116206844055,16.37255176486208,27.197608387128742,39.52915942971809,10.27669128630742,16.823336536159044,24.90260953603473,0.1986454956373649,0.36103351708825926,0.4771032390222132
-0.11719772202881851,0.1781807592043249,12.313996240301844,123.33476832084187,0.04792167879084305,0.42047446712548314,0.6090310915763956,4.148522061373944,6.736304682529537,9.401035397245217,39.401071912981585,,,25.227484704166923,,,0.5934353617429622,,
-0.10727511268201921,0.1796090786426617,12.0758567616259,120.84860474156504,0.08057046290534434,0.1136029688088315,-0.9459260812920728,6.986089211275233,11.374193746522845,15.939900528888924,9.874685515880893,16.145097717500086,22.781748482068636,12.038642243516506,15.770758669286227,19.871660155120093,47.01581254281946,1.0756745674873827,0.941707427553041
-0.09396377162416054,0.18258653666098693,11.849762006551185,117.23152640528818,0.20610477252064466,0.1648277931532459,-0.9761352939192796,18.127511818265294,30.29751096605525,44.629340331474545,14.407831716973204,23.794405043942028,34.18206669393098,16.71417506222032,27.714972358372734,,103.60816970047999,95.12620052209087,
-0.08124059590590328,0.17969954123290252,11.373880641656552,114.32731104941062,0.40225384382096085,0.44942659835903814,-0.9902399308844473,37.39003547756552,79.93594236897876,,42.72269513208919,,,,,,,,
-0.06861604539143844,0.1757022753174297,10.872561014512092,111.33186382642673,0.5412338957182214,0.6897124621733502,-0.9939991597382715,54.78975765534648,,,,,,,,,,,
-0.16633536854994288,0.3458417730553446,22.566962924557096,115.6856002779096,51.78673081247069,84.91774417026701,-0.9998244120753497,,,,,,,,,,,,
-0.0727676873908347,0.22108418889928944,13.459130284639578,108.21845197452438,0.45773630391835013,1.547704680474932,-0.9871656066378947,43.708665172642,,,,,,,,,,,
-0.056990781089934314,0.21117243976932526,12.634307862519787,105.10305609542036,0.03645187581713073,0.44641294911796425,-0.1391555023634037,3.154426551857219,5.119007774254207,7.137336672819439,42.36888097763274,,,31.193876356345505,,,1.0830548510488995,,
-0.046661073681496745,0.20694286536733658,12.24768426710233,102.70645123645002,0.03940500686344329,0.12282362261257944,0.8691124873519945,3.410273480511975,5.534970447960047,7.718957752416154,10.685223431588511,17.496077391297536,24.74944226899033,8.98124594128373,13.449644920685442,18.25429149037012,39.86081615180974,0.22710174898207924,0.40573101901749453
-0.03682468665635437,0.20640124588557016,12.10245834665927,100.11588033181894,0.03795344517437921,0.0449366887340236,0.9014011371381233,3.284515870394885,5.330488533552968,7.432993287375588,3.889702942211102,6.314940759619298,8.810633390835884,3.3079511452183556,5.23790929362362,7.192148454612833,18.927304413928148,31.328882963254053,43.247474804348684
-0.026083355463743914,0.20808097132453815,12.105322837176923,97.14487048960842,0.027049504242025242,0.026023739596121215,0.8478594452267444,2.3402411401092933,3.7963349594751157,5.290155899270011,2.251450529456156,3.652175437655456,5.089008806754949,2.0251549287553203,3.2597882943633696,4.511481780881618,12.311907388682577,20.128849851666857,28.172075908502002
-0.012969323218316543,0.20923531287718516,12.101073067112292,93.54690610195736,0.02013745777538506,0.023351539510060675,0.8286123938320614,1.7420218814050958,2.8253325385311276,3.935860518367112,2.020162807012913,3.2767250857828114,4.565279937045215,1.9611734156242768,3.154784990516802,4.346254584654226,8.912908114877425,14.750727192809123,21.10149002227935
0.012801480765873273,0.22585484611167334,13.074473041592258,86.75593911659975,2.267210884536681,2.7373315718373887,0.9983205017688055,,,,,,,,,,,,
0.012194694366270731,0.20505775514017166,11.854088987001775,86.59665357940163,0.014706979549592892,0.029168768055391227,-0.776330593246791,1.272159047965943,2.0630342185860235,2.8734204763990414,2.523706506728315,4.094255416474761,5.705949222386131,2.504963425661063,4.036490568727679,5.5629682262786595,6.9801349346926855,11.92224728405479,17.966951306821674
0.031119554360598038,0.16334422304177967,9.57172674328896,79.2135463213809,0.2864149337893888,1.1617970839963052,-0.9894175275693349,25.618034182489822,44.51299253769036,77.49108551808273,,,,,,,,,
0.02466337988449274,0.11419557388902932,6.709104596834953,77.81273975245578,0.13459195798965973,2.395621880209625,0.9328937697389224,11.72286664655313,19.23512957942352,27.30730616447212,,,,,,,,,
0.053157618063704976,0.2891234937183351,17.095760495276195,79.58207068121894,0.7389922831430478,3.9280923254495645,0.9879561648415498,,,,,,,,,,,,
0.056720816907136345,0.23040542127808705,13.726321515788104,76.17002751248195,0.1599296305677519,0.39534936808358295,0.9819537096393203,13.970866003947368,23.045822951646656,33.033532124661306,36.64218984600729,75.40119724810056,,30.50632529752796,,,1.2779141707462713,,
0.06521471085037096,0.2183555637758904,13.172654163335592,73.37106499008824,0.11385783443820086,0.17644169404141724,0.9812137996109556,9.897077345060524,16.18233823026742,22.835782287106714,15.447482734643017,25.587220855972827,36.97110748809949,15.072623000835101,22.976667354220165,34.45923983186863,0.3009370037821242,0.5598498737619764,0.6986707908758376
0.07181470651970884,0.20931680800465313,12.785026464201126,71.06336839157188,0.08084161827792533,0.08615094205382863,0.9748595000494658,7.009728589205235,11.41300338075166,15.995005122412607,7.472631678228976,12.17365687532811,17.076619903764712,8.866716247975083,12.992192155093797,17.272318180170135,31.035794217333372,0.01709691796337154,0.21314077958773225
0.08049962544097876,0.2028913036854972,12.60788291464461,68.35868701966878,0.06433850419805111,0.047169378860042986,0.9641027945130354,5.573629447590166,9.060903495420513,12.668012287056744,4.0832888967155965,6.63008255768199,9.252154903729355,5.700256610766086,8.623507872150094,11.370393928307047,20.239408361097187,39.06076601532472,56.55622772154169
0.09675691370232517,0.20371452016299818,13.0337494134683,64.59399919327974,0.1648533337429785,0.10648425169738608,0.9817557652573161,14.410137357871028,23.79836238890366,34.18816203488377,9.250265961694438,15.108363730428152,21.281880728981044,12.180757640969844,19.121995365509818,28.183523106715466,58.99387569509345,0.11194725133589145,0.17905731070420927
0.07891338351507807,0.1774581919079651,11.198759323748055,66.02589824783871,0.06964925599972667,0.07444140615718046,0.9659147352640904,6.035338578489838,9.81593365080285,13.733338317394294,6.452286721390013,10.498692172283516,14.698769285313467,8.040651049219466,11.732927362143197,15.350896047069302,27.318052697082557,0.01624293845377167,0.2612585876789666
0.09536023013558867,0.17749830241816994,11.624248977358278,61.75326837181741,0.007576478489255659,0.012609042863535194,0.8107165821263056,0.6553279870738806,1.062627380410786,1.479820107676252,1.0906618625529119,1.7686411694263013,2.4632533595080663,1.2514622666271062,2.029495253734172,2.8267590231489557,1.7033432654645715,2.786541539632058,3.9341318196230546
0.10531534175229981,0.17057498661126647,11.564288085501964,58.30824767592213,0.002417058740716719,0.005485574679703499,0.038264243250006734,0.20905894419763016,0.33898242378758486,0.47204575271274274,0.47446864101328584,0.7693473442118793,1.0713694324006549,0.4311442111428434,0.698996919749832,0.9731896620093785,1.5007289437080722,2.4362010840213273,3.398456032256888
0.11423296474817875,0.15102286688617628,10.91541639640585,52.8963154693078,0.004204428509053229,0.021356836345062885,-0.6990133115554662,0.3636566387207638,0.5896619831566382,0.8211355663330109,1.8475423178997055,2.996567000031091,4.1745997550728156,1.3454158993805274,2.15996555111865,2.963589416259696,7.106342819432303,11.686145559596802,16.587645631884353
0.1285797487502252,0.2266884352500128,15.10658226490387,60.43769717777284,0.10270473567313823,0.6863809071834541,0.9640531497208378,8.919246054698421,14.560085267369093,20.491918767388782,,,,,,,,,
0.14298939769697577,0.19165439887075075,13.834484750680032,53.27413899919513,0.05141763961666499,0.10772904241749075,0.9842071434787725,4.451755766818498,7.230267931743437,10.093794148544088,9.359397811525993,15.289318080554636,21.543080173670408,10.251645872710924,14.92454929816568,19.270874091456985,17.616735696373645,68.25974747535733,98.63432203442112
0.1386688900110106,0.15421928725111794,11.969730977955331,48.03916794001065,0.003636670798442963,0.003684845159628042,0.9374824827647981,0.3145484459357938,0.5100326233816583,0.7102444962862648,0.3187158533886962,0.5167900856042701,0.7196548194292046,0.45007831161505507,0.7297973145974419,1.0162905302180416,0.3939153059066456,0.6394602461634022,0.892040654725129
0.1447789045580757,0.1414911982223196,11.679497436130674,44.34200807463853,0.0006492312520425364,0.0003235090288813997,0.8392838418328168,0.056154113631194345,0.09105180249594089,0.12679240907328543,0.027981287498711815,0.04537060597477714,0.06317993236415655,0.05878181009437977,0.09531236978656032,0.13272504086075898,0.12325081798501358,0.19985327369121464,0.27831482524685214
0.15343312236020476,0.1321352849961045,11.68249793644282,40.73474800266912,0.005502379561409905,0.0013900875449011538,0.5248443369715823,0.47592317989228733,0.7717059563464792,1.074654149357063,0.1202329223941116,0.19495338506315743,0.27147891304705507,0.41585032742127215,0.6740817792517264,0.9382427130977105,1.354193231246807,2.1990935148510715,3.0693332924062666
0.15837429033640849,0.12279521133331393,11.560485117755993,37.788144159694326,0.007137197839396357,0.0018594964360515497,-0.38626814761670836,0.6173314421191155,1.001011221497813,1.394004686764083,0.1608340444403561,0.26078689902965246,0.3631547364216384,0.4681756902729033,0.758583380200597,1.0551990577065675,2.2133421029863847,3.5943139061683986,5.016637139170296
0.16706778984713427,0.1126686259114157,11.625213471774565,33.995280530045356,0.018677511663233132,0.005538153132277182,-0.778284544402665,1.6156900976804442,2.6203467503416054,3.6501078796027944,0.4790173633998098,0.7767233421299871,1.0816416083621327,1.162575085700957,1.8728659497273936,2.5833160645476125,6.174883586794431,10.094577638972972,14.217425632457903
0.14210532501806614,0.10779171416665828,10.274361212069918,37.181552064886795,0.033682370179623465,0.005877950197688559,-0.5132651474266472,2.914553247250012,4.729168365206631,6.59257056107399,0.5084097252031611,0.8243848327580691,1.1480177476387035,2.1808314486128904,3.4487958391137346,4.644608528127332,11.540469990085562,19.491326440762244,28.382826962124124
0.16093792412301253,0.09368613341871528,10.732303596096436,30.204793115339204,0.016124070535163154,0.008106696474848516,0.8629669312014441,1.3947564579015381,2.2619091560541293,3.1505455134751017,0.7011919409630779,1.1370025474189662,1.5834076882388362,1.547324897039525,2.509123580773628,3.494379613813596,1.9257313194929218,3.183409946032894,4.571035013647663
0.16092607830881717,0.07990788433040766,10.350727460533012,26.40670816547187,0.023521027079143688,0.01627494364188661,0.9228643929272532,2.0348370116010344,3.3005430828820113,4.598498752853724,1.4078144129597723,2.2830924659234935,3.180065743668099,2.451640179720487,3.974184392787113,5.530063382530088,3.174691254759942,5.486712714167908,8.539552882030321
0.1566513345362995,0.06592579084803123,9.78539911959312,22.823504962416187,0.03798458094746658,0.02819654346126137,0.9528133722698389,3.2872100513754137,5.3348688231247205,7.4391180813479565,2.43954711098512,3.9575848378648004,5.515187072135021,3.98212574636786,6.384113005106631,8.554260197172947,7.504597356155459,16.27025471757296,38.60271549127282
227.60880965800408,139.41245639032545,,,1268476.5659570792,778926.053180041,0.9950212540987852,,,,,,,,,,,,
0.2321010664300112,0.08346403857684885,14.279475842165406,19.77869311652469,0.3177958912301709,0.1328733297284909,0.9821887667529067,28.668460423256942,51.066993980222094,,11.57111836521767,18.9800903107795,26.93027309947717,24.415333581166934,,,0.7538769315955562,,
0.21694542106330272,0.05944795803663164,12.999529281574233,15.324177046261086,0.16036871544074238,0.032418205696498226,0.855294826990848,14.009998637214593,23.112749380107797,33.13586116322467,2.8050756812414144,4.55129263074863,6.344103380535868,13.71587763482579,18.905840143004912,24.715983940021818,69.38289896318295,0.055974925025580546,0.06112821167182858
0.21164755232321342,0.04335621966079571,12.476707398258077,11.576935012604837,0.12237392384546315,0.014856972082645407,-0.1378505554629563,10.645643902639234,17.429962155174476,24.652772892431745,1.2851328794990902,2.084079339651311,2.9027444933125386,10.25282793506986,14.811650163554074,19.412640137459253,28.0501317080586,76.00450424682867,93.33469164295754
0.2070194979183406,0.029276363879339844,12.068405745078294,8.049300296685093,0.10945058637008576,0.024388976110859776,-0.7883160898756174,9.510340182229967,15.539763807096136,21.90499221790448,2.1099549930678263,3.422474195911266,4.768567244553632,8.92720022783412,13.036761192295037,17.129203438460006,28.052962153467934,113.05724099796464,100.00787987303411
0.1986605506181252,0.017775176152770838,11.50504298396273,5.1129312615792,0.07633921670520616,0.03002647075480944,-0.8840030760257125,6.617517432655193,10.769518229185799,15.082305725349977,2.5979769942706845,4.214878930869748,5.8743388248292385,6.285010905641577,9.486511482436663,12.43369484281894,20.43865725550795,45.46826648397857,113.863227907432
0.19392175853510307,0.006354370223730265,11.187821480715776,1.8767794572831245,0.05950559976203267,0.03549245333979923,-0.9056630007988419,5.153762177895262,8.375160044632974,11.702365838954622,3.071324518888736,4.983935138459193,6.948550013344726,4.983589029413578,7.649642546973792,10.142666353315912,19.375395354751692,37.6191162950459,123.95255669884101
0.19532948843160516,-0.008999786981497995,11.276078433965806,-2.6380317091948817,0.13668709410662777,0.10019566392511674,-0.9650561252482975,11.908020040629403,19.54665948723949,27.76879881600967,8.69960952539254,14.196773651254036,19.96962085350689,10.403755472101398,16.200682724521297,22.974243747277715,121.4184545227981,105.2862708394639,98.78694289531649
0.1744502722275262,-0.005571152131245725,10.051843998592467,-1.829146212203952,0.00930304376027915,0.00788027088220897,-0.6473790031984201,0.8046760169959271,1.3048217247680216,1.817150850677356,0.6816059331845503,1.1052408057533447,1.5391705561808406,0.8308470590117265,1.3461246999635943,1.8722959487755357,3.821861430500129,6.229706566237003,8.744085130444777
0.16892906274175468,-0.017817383975394018,9.780033148476816,-6.020873168882893,0.012162185165130101,0.00903820663623822,0.5636463039298323,1.052001456362275,1.7059369114803813,2.3758980562451093,0.7817677488269076,1.2676710296160183,1.7654051442998937,1.0163578740192518,1.6463154299334217,2.28908371332121,4.995151982238639,8.160814528313992,11.493445228748783
0.1528201885391808,-0.03179743481166106,8.98020372632714,-11.75387755722689,0.06717906996046646,0.028739973998773396,0.8622930735326041,5.820524223552277,9.464520092075016,13.237215823267931,2.4865942497612994,4.033985241640554,5.621821532457349,4.993624803996655,7.533929144295865,10.046823236129129,28.354170041118156,127.55559303645735,112.1144970814432
0.23950594806985037,-0.03159486009911009,13.979865534796707,-7.514885338378763,0.5443222004079588,0.07207665746690659,0.4064720845980615,55.25578670670776,,,6.246498422736089,10.161596648432662,14.22185356668718,,,,,,
0.18225344819156974,-0.04916737897131747,10.88095550790441,-15.097545638501456,0.0953332599409198,0.023241094602801778,-0.7600890364710441,8.274393073059581,13.4944417668542,18.962442517677,2.010610606297321,3.2612209054979484,4.543656752872472,8.523971391477543,12.383039035069256,14.856460282461862,13.130949338948085,0.10887962401842799,0.08186273761489815
