xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg
-0.005851699402463838,0.019347048854552237,0.1725248681329332,0.27974325974110864,0.38955231174745747
-0.006100749427179697,0.019452944555685674,0.1724680231466299,0.27965108705782776,0.3894239570921546
-0.006339583495589727,0.019511928481998297,0.17250272925417623,0.2797073621185461,0.3895023226745936
-0.006534503549460559,0.019600045968290875,0.17247977400985925,0.27967014078029406,0.38945049026755096
-0.006731461315375146,0.01974893551952495,0.17255553753763883,0.27979298939223135,0.38962156254972585
-0.006879022553588442,0.019878819720838985,0.17266496885670493,0.279970429463336,0.38986865592586817
-0.006996979478801536,0.019990409696390904,0.172780010781574,0.28015696698933235,0.3901284179258528
-0.007080747210448495,0.020027711564478766,0.1728143012079882,0.28021256803527184,0.3902058449151809
-0.007242091374977453,0.02005722935688072,0.17283558398332338,0.2802470775090724,0.3902539009296709
-0.00741138182119846,0.020160575805132416,0.1728137816024285,0.28021172550819773,0.390204671657847
-0.007535979548293291,0.020298786668427663,0.17278143777893717,0.2801592808289118,0.3901316400528652
-0.007657534420674447,0.020375200100202023,0.17275050901092817,0.2801091306258916,0.3900618036108937
-0.007808371720768113,0.020483583994606282,0.17277653976465313,0.28015133882453114,0.39012058045000014
-0.007900337142695077,0.020570019221044972,0.1728037526924266,0.2801954638881303,0.39018202661108503
-0.007991905161632418,0.02068630208752173,0.17277595231878146,0.28015038629613614,0.39011925401082215
-0.008071325772830908,0.02076744861135638,0.17282870027402683,0.28023591575117074,0.3902383576732579
-0.008184896181157216,0.020835650092916446,0.1728613029924187,0.28028878022210496,0.3903119738576868
-0.008281545751479748,0.020943226409486697,0.17276568924762045,0.2801337449898157,0.39009608023377
-0.008349622160722934,0.021044622566555413,0.1727385917858703,0.2800898071515515,0.39003489479279496
-0.008319815619791966,0.021122318899364997,0.1727277746836425,0.28007226749814107,0.39001047002662026
-0.008352960533469424,0.021208640044513224,0.17271862944149924,0.2800574387229265,0.38998982028182044
-0.008372882528425411,0.0212612071475396,0.1726881040522926,0.2800079425885404,0.38992089466077445
-0.008395669563609107,0.02133189099863057,0.17270445656878772,0.2800344577739168,0.38995781826380327
-0.008413418188816486,0.02133735206847244,0.17272861405662712,0.28007362851987466,0.39001236531136757
-0.00841360651583934,0.02134281749918468,0.17278479583131348,0.2801647258246071,0.39013922245739924
-0.00843094622352911,0.021312878026791594,0.17279668364843492,0.28018400161480994,0.39016606487332617
-0.008527726662615951,0.021308180753879722,0.17276983293829215,0.28014046387782354,0.3901054365913582
-0.008506694867093415,0.021289595810274908,0.17279839229896202,0.28018677214776594,0.3901699229666768
-0.008532457855051877,0.021249258285510015,0.17281410953174575,0.280212257237166,0.3902054121146594
-0.008588058881196823,0.021220150214023476,0.17276575754857687,0.28013385573806243,0.390096234455748
-0.0086374763763899,0.021172749702539743,0.17283025053521753,0.2802384294598916,0.3902418581271763
-0.008686863371380901,0.02110640736759823,0.17283202643085246,0.2802413090290715,0.39024586805845335
-0.008741426553780659,0.021028184130884923,0.17282122578927614,0.28022379606604436,0.39022148045955674
-0.008868198674163765,0.02097204185603445,0.1728943266989771,0.28034232731469494,0.39038654062419154
-0.00894793752144375,0.020884617072267284,0.17281305438610245,0.2802105463455964,0.39020302962020553
-0.009072905706633286,0.020791954555895668,0.17287571423215006,0.28031214767742835,0.3903445141040106
-0.009219114062618577,0.020676734511700195,0.1729065082913295,0.2803620794540769,0.39041404637844174
-0.009365413575658028,0.020616658107255756,0.17293744643621753,0.2804122448621369,0.3904839039955407
-0.009553429547444627,0.020538114791916952,0.17293162572683302,0.28040280673121976,0.3904707609680579
-0.009715055025217013,0.02051830951445245,0.17295270704710122,0.28043698955114504,0.39051836210287016
-0.009835587452150388,0.020436867206144932,0.17303986079770237,0.2805783071222722,0.3907151532633603
-0.010019537202153421,0.02037503289433546,0.1729348548402836,0.28040804265582553,0.3904780522317185
-0.010267082370782471,0.020325703803735138,0.17292023345085647,0.28038433444804445,0.39044503747181675
-0.010474557224210923,0.020346706914759122,0.1728885789247582,0.2803330074463118,0.39037356228275044
-0.010677718663777626,0.020315419840602117,0.17290954807633666,0.2803670083874589,0.3904209101428085
-0.010986315676175456,0.020292975046596263,0.17286665787433297,0.28029746302567893,0.39032406505730616
-0.011199207714572624,0.020405759120155628,0.17281479072804015,0.2802133617794676,0.3902069502401343
-0.01135250824559047,0.020419443457060794,0.1728769862330232,0.2803142101941963,0.3903473862525957
-0.011579163900416273,0.020434345264598825,0.17277684379449446,0.2801518318011113,0.3901212669423434
-0.011799380188001142,0.020471222326156818,0.172708543027309,0.2800410838614276,0.3899670453923991
-0.012042476470071494,0.020534072378458834,0.17270561189181935,0.280036331100532,0.38996042695642147
-0.012228255251292005,0.02060900904295684,0.17272242639228985,0.2800635953810969,0.3899983937086986
-0.0124204155775294,0.02071851586048975,0.17270670586812525,0.2800381049550077,0.38996289712955606
-0.012650351118762676,0.02077218319412347,0.17272199610612035,0.28006289768312626,0.3899974221325009
