xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg
-0.00573914380102632,0.019208755037898987,0.17321694667821486,0.28086544733857166,0.39111500911221286
-0.005995262108078775,0.019308247476716472,0.173160995345459,0.2807747236861445,0.39098867228692963
-0.00624145214630231,0.019361703648017883,0.17319811063252186,0.2808349051730662,0.3910724777531534
-0.006442824922417918,0.01944449728319787,0.17317805827570076,0.28080239079028324,0.39102719999166047
-0.006647196123942702,0.019587875667665813,0.17325922062573826,0.28093399346158826,0.3912104627165501
-0.0068038073234478694,0.01971370717396578,0.1733743712114874,0.2811207071879386,0.39147047010366215
-0.006929828587735546,0.01982189429329739,0.17349304326749376,0.28131313089007887,0.39173842889679805
-0.007021178865530797,0.019854973316497503,0.17352945950434442,0.2813721788866791,0.3918206559295918
-0.007191746305148583,0.019881270165067275,0.17355095948948468,0.2814070405627451,0.39186920240630585
-0.007369748780011365,0.0199835025534516,0.1735277780700389,0.2813694524839563,0.39181685928923965
-0.007502927071749978,0.020120443947737467,0.17349263721244593,0.2813124724822059,0.39173751203375873
-0.007632462434800008,0.020196703074799458,0.1734568375417031,0.2812544242319615,0.3916566771938228
-0.007791213749106196,0.02030485515423518,0.17347831135609273,0.28128924347260703,0.39170516457681515
-0.007891122862131653,0.02039114717451373,0.17350259184565375,0.28132861366531425,0.39175998936858525
-0.007991373782667592,0.020507654898912993,0.1734704908931858,0.28127656279207514,0.39168750614995973
-0.008078479775229571,0.020589482566088262,0.17351963433648823,0.28135624762828976,0.3917984709244482
-0.00820062551566082,0.02065735686724504,0.17355065644336726,0.2814065491812153,0.391868518135074
-0.00830751388431781,0.02076676673846227,0.1734553668943937,0.28125203961497686,0.39165335650575744
-0.008385173058510479,0.02087167518986002,0.17343006337485017,0.28121101060549153,0.39159622173620534
-0.00836294434537581,0.020952695961482762,0.1734214658427574,0.28119706992721305,0.39157680870505807
-0.008403734864390574,0.021041823123866127,0.17341593891836257,0.2811881081607457,0.3915643290359968
-0.008431334826195118,0.021098556513147855,0.17338958100211482,0.28114536947413094,0.391504813463269
-0.008460531937257725,0.021173263176049045,0.1734093148911574,0.2811773674701529,0.3915493721338648
-0.008485265348731348,0.02118132989939292,0.17343427200282935,0.2812178347880653,0.3916057247220947
-0.00849269170239113,0.02118971949967153,0.17348977536832386,0.2813078320751701,0.39173105005498754
-0.00851765462119486,0.02116248351207184,0.17349989041224223,0.28132423336013834,0.3917538895935274
-0.008623347004276551,0.02116164627835393,0.17347091787679997,0.28127725513508167,0.39168847026922005
-0.008609250312187674,0.02114802317180071,0.17349774581900082,0.28132075595705547,0.39174904715088193
-0.008641540061932393,0.02111225738758656,0.1735111912329776,0.2813425573518998,0.39177940658914295
-0.008704389912917826,0.021088737961908112,0.17346158944735002,0.2812621293253894,0.391667406888345
-0.00876023731716971,0.0210485753002845,0.17352724558071295,0.281368589066133,0.3918156569404741
-0.008814131460954703,0.020988381629242936,0.17353035536656525,0.2813736315043582,0.39182267876607574
-0.00887312839517883,0.020916133916490037,0.17352027279752005,0.2813572828765231,0.3917999125549087
-0.009003117430476215,0.02086691801904877,0.17359466846293062,0.28147791354557694,0.3919678962734287
-0.009085295584170639,0.020785531292778447,0.17351419892333822,0.2813474342448895,0.39178619788542673
-0.009213446285428369,0.020698410286209657,0.17357834117710613,0.2814514392690597,0.3919310296335747
-0.009362409424980065,0.020587740984926862,0.1736096294650646,0.28150217242805525,0.39200167787591483
-0.009512243235075688,0.020531879736846385,0.17364084852248074,0.2815527933316327,0.39207216979774295
-0.00970488303325212,0.020458465683260235,0.1736362140986578,0.28154527873186047,0.39206170537409196
-0.009870438883344969,0.020444989351637726,0.17365828333301705,0.2815810634313071,0.39211153720373193
-0.00999544533961871,0.02036885489881223,0.1737456607038111,0.2817227436054427,0.3923088333235967
-0.010183712463863272,0.020314365140840934,0.17364007493894618,0.28155153898570406,0.39207042306370476
