xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg
-0.0062497336176176605,0.022986679413504178,0.24341023393578642,0.3946824541211146,0.5496112072394244
-0.006308727735779278,0.0230557725439399,0.24322023973180698,0.39437438115475265,0.5491821968651311
-0.0062983122769930825,0.023089923596105084,0.24318026301243675,0.39430955945970686,0.5490919287075671
-0.006225953031941169,0.023062551740140692,0.2431349286763036,0.394236050463894,0.5489895629554845
-0.006187035550950282,0.02310800802524416,0.24331270251009338,0.3945243082663192,0.5493909795000871
-0.0061825072291899,0.0231127417500971,0.24369778458609698,0.3951487135254572,0.5502605018941402
-0.006091504079610982,0.023143582428438055,0.2438195957826737,0.39534622870166153,0.5505355538325059
-0.005964187268587424,0.023007681896325217,0.2438838107111357,0.39545035232419634,0.5506805523346299
-0.005956388054317509,0.022860544751200234,0.24374677913127765,0.39522815750477713,0.5503711324835332
-0.005961474389786607,0.022838623771720266,0.24362498888616185,0.39503067630281696,0.550096127860047
-0.005925123489046796,0.022849058264312674,0.24360143889678482,0.39499249032032674,0.5500429515501348
-0.005905036219661103,0.02278950765009888,0.24356277144344932,0.3949297915790742,0.5499556397288975
-0.005946825162347463,0.02269290061685554,0.24353768579254856,0.3948891155429445,0.5498989958680558
-0.005964775576430962,0.022587181731791584,0.24361146898812733,0.39500875397488455,0.55006559968114
-0.005964002161602713,0.02259001647752482,0.2435632495912673,0.39493056688915196,0.5499567193954636
-0.005991073640853869,0.022506582066934403,0.2437418989828695,0.395220244411415,0.5503601130180733
-0.006018436450861988,0.022364564626022192,0.24384480850485002,0.395387110783502,0.5505924846275078
-0.006119266856490585,0.02231444080556691,0.2436961309003277,0.39514603209679666,0.5502567678411096
-0.006146109737204853,0.022261639341757657,0.2437043474229157,0.39515935507482236,0.5502753209009903
-0.006098604442003353,0.02213166685299111,0.2436801430759395,0.39512010806014847,0.5502206670382489
-0.006125656960156879,0.02209809171909084,0.24360209189094173,0.39499354914133133,0.5500444260229672
-0.006128851530457634,0.02198551861190614,0.24347770931973753,0.3947918645219482,0.5497635678917521
-0.006087691985645853,0.02192390232152323,0.24340726311022187,0.3946776369686153,0.5496044990609804
-0.006109464800271675,0.02176063977227627,0.24348111756082236,0.39479739093770133,0.5497712637626039
-0.006156334453627411,0.02155569988686873,0.24372358917023418,0.3951905553027024,0.5503187691222886
