xcc,ycc,ideg_cc,Wdeg_cc,sx,sy,rhoxy,sigx_68_deg,sigx_95_deg,sigx_997_deg,sigy_68_deg,sigy_95_deg,sigy_997_deg,sigi_68_deg,sigi_95_deg,sigi_997_deg,sigW_68_deg,sigW_95_deg,sigW_997_deg
-0.01439913045817862,0.03309578414609564,2.068395039893785,113.51262760352289,0.0017795013626202673,0.001572294633429487,0.032682625474261075,0.1539150535253061,0.24956794708761076,0.3475318646686981,0.13599284740457684,0.22050761366364174,0.3070641608006237,0.13727742665676468,0.2225922511416688,0.3099686484590115,4.23662891327259,6.873926488069586,9.581554895196604
-0.014156528814625353,0.033252279260318034,2.071137766116583,113.06096208834984,0.0017800645493122776,0.0015667685641344812,0.019439295052661728,0.15396314944674697,0.2496459332700102,0.3476404637286222,0.13551470415322467,0.21973231885793645,0.30598453210670856,0.13753603126936886,0.2230115074185488,0.31055338962984347,4.214274529576926,6.83796149087101,9.53200391324198
-0.013968093974523307,0.03339470126048263,2.0744604826069577,112.69822996667821,0.0017796801488711481,0.0015645164873228257,0.006632127857882944,0.15393000669236875,0.2495921932269419,0.3475656284439221,0.13531991751411637,0.21941647822717394,0.3055447115462411,0.1379848083624453,0.22373873936648425,0.31156731109940194,4.190717814148144,6.80004474566266,9.479861984448483
-0.013864999695369966,0.03351608967091747,2.0786161750123537,112.47399421943268,0.0017817188474845923,0.0015636785120753227,-0.0049279395929769515,0.15410643731088192,0.24987827050890757,0.3479640031715455,0.13524732628480005,0.21929877375034643,0.30538080341276846,0.13851811072858877,0.22460352191765964,0.3127720659461203,4.17220723705384,6.770340028512713,9.43908980178054
-0.013758809545056278,0.03366905174652713,2.0844120021652133,112.22730909630143,0.001784940694969361,0.0015637691649186803,-0.01816217217966891,0.1543848361770095,0.25032968644215503,0.34859261898807764,0.13525525997235882,0.21931163798408662,0.3053987173663476,0.13920610199487327,0.22571931250380628,0.31432521000135616,4.151418137061604,6.736926316794062,9.39321774819269
-0.01367958488083472,0.03379388944150384,2.089330734029426,112.03783786041306,0.0017865794886728543,0.001565501895067547,-0.033821835754006345,0.15452684094583535,0.25055994318554214,0.34891326126857264,0.13540533669936688,0.21955498284624353,0.3057375847009714,0.14012033963511306,0.2272017703950271,0.31638954850859924,4.126294030246321,6.696664594802904,9.338146525383038
-0.013600502355443694,0.033936818302603484,2.0952380308294822,111.83891360691408,0.0017857238546437827,0.0015700147503960639,-0.04897489658061007,0.15445313659395218,0.25044043364918783,0.3487468391700669,0.13579582268721554,0.22018814404657555,0.30661928671165595,0.14115968591498007,0.2288869937109026,0.3187359404319726,4.095821392195909,6.647764467721849,9.271123475279452
-0.013421356386735622,0.03411476549892563,2.1009296961548767,111.47555994406886,0.0017819349487456172,0.0015744103510103044,-0.06414108414218206,0.15412547235527427,0.24990913529784503,0.34800698369744026,0.136175634306225,0.22080399709717655,0.3074768864731024,0.14208033868070713,0.23037962656255728,0.3208141089957751,4.061343691827254,6.5923382622713405,9.194938374797765
-0.01315391786770414,0.03425786004559079,2.1030216121220615,111.00518552966966,0.001771170991204027,0.0015775601193936768,-0.07893414095861982,0.15319409278772872,0.24839892958570622,0.34590395838848353,0.13644834843319595,0.22124619481397442,0.3080926643258511,0.14273428387228293,0.23143948707978457,0.32228897690759295,4.020885684658964,6.527235603432118,9.105334026403582
-0.012864015777717992,0.03436691441103698,2.1029756598496974,110.52157627466715,0.0017572108853348921,0.0015806735046656273,-0.0921112467031151,0.15198707069091108,0.2464417774420216,0.34317854161130396,0.1367173690734903,0.2216824036617259,0.3087001024578947,0.14324032720058788,0.23225956667436598,0.323430002525918,3.980327699620517,6.461921907008282,9.0154017262441
-0.012605216860555069,0.034470865840695204,2.1034165131735225,110.08632435661548,0.0017423863145422781,0.0015854561197109131,-0.10120528399094779,0.15070418749692588,0.24436161887318397,0.34028183361941305,0.13713109480307917,0.2223532474593371,0.30963427910223484,0.1436757000823634,0.2329651743281167,0.3244119106065446,3.9421614364731212,6.400416106409722,8.930556234980202
-0.012396065668063014,0.034583315882324744,2.105396408569243,109.71974262445273,0.0017306801857015792,0.001591545494451848,-0.10818448544498198,0.14969217314069838,0.24272066655266536,0.3379967390339686,0.1376574349461634,0.22320669216066175,0.31082273481832895,0.1441788805784341,0.23378054990751296,0.325546713348174,3.9098529350367244,6.34837567501139,8.858758130229369
-0.01227761807097284,0.03469486708959079,2.1091429266456663,109.4875572877215,0.0017220664836727002,0.0016001342864929466,-0.11529792691768759,0.14894731226851413,0.24151289604097034,0.3363148683610129,0.13840059366558063,0.2244117017104384,0.31250075868950533,0.1449669137841073,0.23505789207642258,0.32732411668490646,3.879810458267059,6.299989722716752,8.792130633392034
-0.012175289959803616,0.03483942101663578,2.1150151359108635,109.26292666285768,0.0017130040124588317,0.0016121317007019435,-0.12198108248077214,0.14816335751288248,0.24024173599186885,0.33454472527220674,0.1394384683164457,0.22609458439705232,0.31484424018558416,0.14599575474853843,0.23672603783133028,0.32964697181096125,3.8460124882564273,6.245583092382283,8.717202994051213
-0.012076127811502366,0.035023463391010576,2.123119217468982,109.02424844482432,0.0017052489060583405,0.0016249841663559092,-0.12659747038593344,0.14749261183739754,0.23915414126264833,0.3330302046273694,0.14054992328060564,0.22789677549373202,0.3173538637007444,0.14701631446737917,0.23838090510816545,0.3319507534648265,3.8137644713589367,6.193617660880868,8.645497553526248
-0.011924231884087592,0.035215438802141105,2.130718909806666,108.70651535883738,0.0016952853122873465,0.0016367196466939142,-0.13057534899211629,0.1466308304594704,0.23775678774091347,0.33108433221725697,0.14156505980129494,0.22954278922721474,0.3196460042199584,0.14787709509880187,0.2397763585584084,0.3338933213739993,3.779226552025378,6.1378724010861205,8.568443808589436
-0.011656045441739335,0.03532782915081142,2.131955699569974,108.25976267505108,0.0016772350920221933,0.0016436365461760113,-0.13367546070249625,0.14506902138684863,0.23522435982861123,0.3275578223749425,0.14216354108057752,0.23051320891031915,0.32099735288853,0.14820004867751468,0.24029972528178067,0.33462131874408674,3.7404672570462694,6.075266117897989,8.481775240774432
